model,scenario,region,variable,unit,2025,2030,2035,2040,2045,2050
REMod v1.0,ExPol,Deutschland,Final Energy|Industry excl Non-Energy Use|Liquids|Biomass,TWh/yr,2.44596847684508,2.76183131027809,2.788261187739395,2.841307136103997,1.330099396315581,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry excl Non-Energy Use|Liquids|Efuel,TWh/yr,0.001041417652653889,0.001471076591494167,0.002402912122268334,0.0024715074305825,0.005480252819607777,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry excl Non-Energy Use|Liquids|Petroleum,TWh/yr,75.0483182305023,71.41518980063044,56.46190621263833,41.62350260646544,13.07337640555231,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry excl Non-Energy Use|Solids,TWh/yr,103.424515625,81.665515625,60.366498046875,39.2059189453125,31.01898150110245,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry excl Non-Energy Use|Solids|Biomass,TWh/yr,37.0574765625,35.10419921875,33.45738671875,31.606021484375,31.01512890625,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry excl Non-Energy Use|Solids|Coal,TWh/yr,66.3670390625,46.56131640625,26.909111328125,7.599897460937503,0.0038525948524475,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Gases,TWh/yr,244.2340543577778,219.7768696653839,189.0927457559223,139.809264213965,105.493439860407,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Gases|Biomass,TWh/yr,12.14961428794755,23.21102501876887,27.90930476120317,26.53560279275873,25.8329900625086,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Gases|Efuel,TWh/yr,0.02514579287951444,2.319243468880698,5.130805328930436,7.661656351338391,11.08685618268071,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Gases|Natural Gas,TWh/yr,232.0592942769507,194.2466011777344,156.0526356657886,105.6120050698678,68.57359361521763,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Hydrogen,TWh/yr,2.2180164642334,10.72173038482666,64.07505432128906,119.2772065429688,177.4493959960938,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Liquids,TWh/yr,208.7261985319445,177.6314202305556,151.5611994772222,108.5673318275,52.66088840524306,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Liquids|Biomass,TWh/yr,2.44596847684508,2.76183131027809,2.788261187739395,2.841307136103997,1.330099396315581,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Liquids|Efuel,TWh/yr,0.001041417652653889,0.001471076591494167,0.002402912122268334,0.0024715074305825,0.005480252819607777,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Liquids|Petroleum,TWh/yr,206.2791886374468,174.868117843686,148.7705353773605,105.7235531839654,51.32530875610786,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Other,TWh/yr,74.92401034694448,53.82017204,46.38935560527778,26.6822598,7.574436480000002,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Solids,TWh/yr,104.3313887405556,82.35176587666668,60.93852356243058,39.51111065725694,31.105725569158,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Solids|Biomass,TWh/yr,37.0574765625,35.10419921875,33.45738671875,31.606021484375,31.01512890625,
REMod v1.0,ExPol,Deutschland,Final Energy|Industry|Solids|Coal,TWh/yr,67.27391217805555,47.24756665791666,27.48113684368056,7.905089172881944,0.09059666290800306,
REMod v1.0,ExPol,Deutschland,Final Energy|Liquids,TWh/yr,758.7940625,609.22375,431.87575,266.2564062500001,147.542625,
REMod v1.0,ExPol,Deutschland,Final Energy|Liquids|Biomass,TWh/yr,23.94965480110631,22.68276394001126,20.32287182311153,17.01287341716062,13.61974841886436,
REMod v1.0,ExPol,Deutschland,Final Energy|Liquids|Efuel,TWh/yr,0.01019702155647167,0.01208186862766056,0.01751416806925972,0.01479862649545472,0.05611585486136417,
REMod v1.0,ExPol,Deutschland,Final Energy|Liquids|Petroleum,TWh/yr,734.8342106773372,586.528904191361,411.5353640088191,249.2287342063439,133.8667607262743,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use,TWh/yr,237.5809644772223,193.118103246632,218.2359881920833,211.1922583552778,216.6094766552778,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Gases,TWh/yr,28.35915592027778,24.53382810722223,15.21643493777778,3.218287515833334,0.6975668816666667,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Gases|Biomass,TWh/yr,0.0,0.0,0.0,0.0,0.0,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Gases|Efuel,TWh/yr,0.0,0.0,0.0,0.0,0.0,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Gases|Natural Gas,TWh/yr,28.35915592027778,24.53382810722223,15.21643493777778,3.218287515833334,0.6975668816666667,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Hydrogen,TWh/yr,2.160054687500001,10.6249248046875,63.74954296875,116.88646875,169.998796875,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Liquids,TWh/yr,131.2308704069445,103.4529280430556,92.30862916472219,64.1000505775,38.25193235055556,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Liquids|Biomass,TWh/yr,0.0,0.0,0.0,0.0,0.0,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Liquids|Efuel,TWh/yr,0.0,0.0,0.0,0.0,0.0,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Liquids|Petroleum,TWh/yr,131.2308704069445,103.4529280430556,92.30862916472219,64.1000505775,38.25193235055556,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Other,TWh/yr,74.92401034694448,53.82017204,46.38935560527778,26.6822598,7.574436480000002,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Solids,TWh/yr,0.9068731155555555,0.6862502516666666,0.5720255155555556,0.3051917119444444,0.08674406805555555,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Solids|Biomass,TWh/yr,0.0,0.0,0.0,0.0,0.0,
REMod v1.0,ExPol,Deutschland,Final Energy|Non-Energy Use|Solids|Coal,TWh/yr,0.9068731155555555,0.6862502516666666,0.5720255155555556,0.3051917119444444,0.08674406805555555,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential,TWh/yr,612.1883556420078,578.7937455447467,544.1124839554061,503.0549711047428,457.4711456208844,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial,TWh/yr,907.646264948266,862.7155663187444,816.0537455032332,760.8130126125641,699.4823631685114,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Electricity,TWh/yr,228.759859375,246.720125,268.10040625,291.93009375,322.73153125,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Gases,TWh/yr,375.90621875,335.8753125,295.52846875,238.554328125,147.550953125,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Gases|Biomass,TWh/yr,21.15630672815628,39.92977275608528,47.43598516178523,46.34407812756361,36.37244671424289,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Gases|Efuel,TWh/yr,0.04378674865501194,3.989779193446116,8.720561387451077,13.38098114092458,15.61012042188155,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Gases|Natural Gas,TWh/yr,354.7061252731886,291.9557605504686,239.3719222007637,178.8292688565118,95.56838598887558,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Heat,TWh/yr,103.904296875,117.381890625,129.1211171875,138.585734375,150.499890625,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Hydrogen,TWh/yr,0.1963470182615845,3.266055507852989,4.294610046284164,3.75999637969508,2.965767961084425,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Liquids,TWh/yr,123.22875,77.62303125,36.3649765625,0.07764543914794916,6.380471750162543e-07,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Liquids|Biomass,TWh/yr,3.889442695885394,2.890079210063408,1.711234672310595,0.004961277913454445,5.88985183304723e-08,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Liquids|Efuel,TWh/yr,0.001656004286574167,0.001539387238339167,0.001474735062920833,4.315561338821547e-06,2.426726694602028e-10,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Liquids|Petroleum,TWh/yr,119.3376512998281,74.73141265269824,34.65226715512649,0.07267984567315584,5.789059840163216e-07,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Solar,TWh/yr,7.61864794921875,11.56570703125,17.06705859375001,23.73042578125,24.24334570312501,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Solids,TWh/yr,68.07965625,73.40842968749999,69.8005546875,67.702625,53.7874140625,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Solids|Biomass,TWh/yr,68.07965625,73.40842968749999,69.8005546875,67.702625,53.7874140625,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Space Heating|Electricity|Heat Pumps,TWh/yr,12.046263671875,26.953740234375,43.90694921874999,67.60990625,95.56718750000003,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Space Heating|Electricity|Resistive,TWh/yr,0.3428277587890625,3.395612548828125,7.822680664062503,7.949420410156253,10.793572265625,
REMod v1.0,ExPol,Deutschland,Final Energy|Residential and Commercial|Space and Water Heating,TWh/yr,691.2754807434083,646.3447797088625,599.6829344635012,544.4421763687134,483.1115495882425,
REMod v1.0,ExPol,Deutschland,Final Energy|Solids,TWh/yr,171.504171875,155.07394140625,130.167048828125,106.9085458984375,84.80639946985248,
REMod v1.0,ExPol,Deutschland,Final Energy|Solids|Biomass,TWh/yr,105.1371328125,108.512625,103.2579375,99.3086484375,84.80254687499999,
REMod v1.0,ExPol,Deutschland,Final Energy|Solids|Coal,TWh/yr,66.3670390625,46.56131640625,26.909111328125,7.599897460937503,0.0038525948524475,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation,TWh/yr,594.0113124999999,521.4274375,433.88109375,358.1636875,308.0935,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Domestic Aviation,TWh/yr,8.884669921875002,9.795250976562503,10.7040439453125,11.6144462890625,12.5247705078125,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Domestic Aviation|Liquids,TWh/yr,8.884669921875002,9.795250976562503,10.7040439453125,11.6144462890625,12.5247705078125,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Domestic Aviation|Liquids|Biomass,TWh/yr,0.2804249376301339,0.3646991202075294,0.5037025419684692,0.7421233814021375,1.156169095679423,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Domestic Aviation|Liquids|Efuel,TWh/yr,0.0001193962567616896,0.000194255288756869,0.0004340887967866667,0.0006455350877902778,0.004763628165001667,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Domestic Aviation|Liquids|Petroleum,TWh/yr,8.604125587988106,9.430357601066214,10.19990731454724,10.87167737257257,11.36383778396807,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Domestic Navigation,TWh/yr,1.032254760742187,1.095911743164063,1.08575244140625,1.075440307617187,1.065320190429688,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Domestic Navigation|Liquids,TWh/yr,1.032254760742187,1.095911743164063,1.08575244140625,1.075440307617187,1.065320190429688,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Domestic Navigation|Liquids|Biomass,TWh/yr,0.03258083636701333,0.04080324736072194,0.05109249060251611,0.06871695625615944,0.09834034726702888,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Domestic Navigation|Liquids|Efuel,TWh/yr,1.38719114543133e-05,2.1733659773472e-05,4.403130006812886e-05,5.977335777468736e-05,0.0004051802195263889,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Domestic Navigation|Liquids|Petroleum,TWh/yr,0.9996600524637198,1.055086762143567,1.034615919503666,1.006663578003253,0.9665746629431321,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Electricity,TWh/yr,30.6017109375,59.7656796875,95.10379687499999,135.478359375,174.558359375,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Gases,TWh/yr,4.80809912109375,3.088948486328125,1.369425415039063,0.3354798583984375,0.3354786682128906,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Gases|Biomass,TWh/yr,0.2706037163298139,0.3672226166200758,0.2198097663576261,0.06517385322681889,0.08269807632486972,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Gases|Efuel,TWh/yr,0.0005600626358983333,0.03669284982169917,0.04040950250206222,0.0188177246402225,0.0354918914372525,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Gases|Natural Gas,TWh/yr,4.536935342128039,2.685033019886351,1.109206146179374,0.2514882805313958,0.2172887004507681,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Hydrogen,TWh/yr,0.5321322314572738,1.179343786263739,1.169225926457678,0.643301884993742,0.07119277462099306,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|LDV,TWh/yr,349.573625,270.36253125,183.700125,128.559515625,115.482,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|LDV|Electricity,TWh/yr,16.510201171875,45.53457421875,74.432375,92.64379687500002,96.59268750000003,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|LDV|Gases,TWh/yr,3.34980419921875,2.118441894531251,0.8864776611328128,0.2378931121826172,0.2378227996826172,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|LDV|Hydrogen,TWh/yr,0.003702463388442778,0.003190611839294167,0.001628120422363056,0.006230899810790833,0.01796159172058083,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|LDV|Liquids,TWh/yr,329.70990625,222.706328125,108.3796328125,35.67159374999999,18.63352734375,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|LDV|Liquids|Biomass,TWh/yr,10.40656329488955,8.291855116951803,5.100044135111384,2.279292797512277,1.720072111892444,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|LDV|Liquids|Efuel,TWh/yr,0.004430792473963889,0.0044166180306575,0.004395197239860555,0.001982639966634722,0.007087011743061389,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|LDV|Liquids|Petroleum,TWh/yr,319.2989121626367,214.4100563900176,103.2751934801487,33.39031831252108,16.90636822011449,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Liquids,TWh/yr,558.0700000000003,457.42221875,336.25821875,221.711484375,133.133671875,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Liquids|Biomass,TWh/yr,17.61424412154437,17.0308531287929,15.82337669833059,14.16660531075075,12.28964929299,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Liquids|Efuel,TWh/yr,0.007499599827219444,0.0090714046428925,0.01363652151772222,0.01232280377110528,0.05063560315602333,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Liquids|Petroleum,TWh/yr,540.4482562786286,440.3822942165642,320.4212055301516,207.5325562604782,120.793386978854,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Rail,TWh/yr,15.44447265625,14.5775703125,13.95755859375,13.338091796875,12.7182607421875,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Rail|Electricity,TWh/yr,11.7268740234375,11.7268740234375,11.7268740234375,11.7268740234375,11.7268740234375,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Rail|Liquids,TWh/yr,3.7175986328125,2.85069580078125,2.23068408203125,1.61121826171875,0.9913865966796878,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Rail|Liquids|Biomass,TWh/yr,0.1173377710041372,0.1061377858527386,0.1049697897531322,0.1029513344678017,0.09151549277784278,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Rail|Liquids|Efuel,TWh/yr,4.995879023117547e-05,5.653379757841494e-05,9.046253678776314e-05,8.955208850615852e-05,0.0003770605706030555,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Rail|Liquids|Petroleum,TWh/yr,3.600210903018133,2.744501481130933,2.12562382974133,1.508177375162442,0.8994940433312414,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Truck,TWh/yr,219.076578125,225.596484375,224.433609375,203.57603125,166.303078125,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Truck|Electricity,TWh/yr,2.364635742187501,2.504228515625,8.944543945312503,31.107689453125,66.23879687499999,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Truck|Gases,TWh/yr,1.458484985351562,0.9708227539062502,0.4828585205078125,0.097576820373535,0.09759342956542945,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Truck|Hydrogen,TWh/yr,0.5279239501953125,1.147397338867187,1.148107299804688,0.6319909057617189,0.04801726150512694,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Truck|Liquids,TWh/yr,214.72553125,220.97403125,213.85809375,171.73878125,99.91867187499999,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Truck|Liquids|Biomass,TWh/yr,6.777336044879328,8.227357826605447,10.0635671894433,10.97352055251699,9.22355267357185,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Truck|Liquids|Efuel,TWh/yr,0.002885579868228056,0.004382263849180278,0.008672741168979722,0.009545303019364723,0.03800272422208666,
REMod v1.0,ExPol,Deutschland,Final Energy|Transportation|Truck|Liquids|Petroleum,TWh/yr,207.9453096252525,212.7422911595454,203.7858538193877,160.7557153944637,90.65711647720607,
REMod v1.0,ExPol,Deutschland,Investment|Buildings|Energiewende,billion EUR2020/yr,23.62544594721598,31.97699898188948,31.4980303348604,32.99382127030684,30.55988550072114,30.39381233509175
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial,billion EUR2020/yr,21.05866363617775,30.2296422206107,30.40936450171746,31.75482638405602,29.3366713030941,29.02014491552248
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial|Building Retrofits|High-Efficiency,billion EUR2020/yr,0.0058634097447834,0.003002521867042863,0.0,0.002210156688152649,0.0132791746568942,0.015279060371339
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial|Building Retrofits|Medium-Efficiency,billion EUR2020/yr,12.21248606088728,19.83242310188603,19.82744455999298,19.79863082242879,19.75798762754278,19.75143263180998
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial|Space Heating|Biomass Boiler,billion EUR2020/yr,0.9453059357429496,0.3681714733485466,0.276434780515921,0.4093887131460392,0.439244586140772,0.435140664480792
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial|Space Heating|CHP,billion EUR2020/yr,0.0007501933190090833,0.0001727408835245665,0.0004407372278283639,0.001862847535975826,0.0026583862037572,0.002686272222953
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial|Space Heating|Gas Boiler,billion EUR2020/yr,1.8888736290696,2.204809202803213,1.624954063323079,0.5604878042578142,0.0,0.0
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial|Space Heating|Heat Pump,billion EUR2020/yr,5.151373400187111,6.673593489245433,7.239493605399923,9.707860069726037,8.488931319471916,8.27256921175097
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial|Space Heating|Hydrogen Boiler,billion EUR2020/yr,0.001506259245079198,0.0,0.002581208196457932,0.01380771342947,0.0245983576600332,0.025879825349859
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial|Space Heating|Hydrogen Fuel Cell,billion EUR2020/yr,0.0,0.0,0.0,0.0,0.0,0.0
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial|Space Heating|Oil Boiler,billion EUR2020/yr,0.0,0.0,0.0,0.0,0.0,0.0
REMod v1.0,ExPol,Deutschland,Investment|Energy Demand|Residential and Commercial|Space Heating|Solar Thermal,billion EUR2020/yr,0.4610245687394217,0.9348863457673592,0.994869221892284,0.7525353536525459,0.4092574589966891,0.3793443716714081
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Electricity,billion EUR2020/yr,14.43420163778299,34.41092522195011,27.02733972954405,24.84748098139167,37.42264242795583,41.12144804952891
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Electricity|Biomass,billion EUR2020/yr,0.0017478623584122,0.000357947507483953,0.0,0.0007516799797268384,0.0039291433252448,0.004732757732859001
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Electricity|Electricity Storage,billion EUR2020/yr,0.6069750726558559,0.0035034775056238,0.0160348728545056,0.0380579020759162,0.1183976142025592,0.139899752433054
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Electricity|Gas,billion EUR2020/yr,2.576702550652068,3.243892158650147,4.970185257240384,3.900093131527955,5.638121389710974,7.759879498931546
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Electricity|Hydrogen,billion EUR2020/yr,0.0,0.0,0.0,0.0,0.0002621117492599422,0.000436852915433237
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Electricity|Solar,billion EUR2020/yr,4.716570594002542,5.021299396913379,4.950033733832581,4.848431886809021,6.068696778318866,6.527807948397975
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Electricity|Transmission and Distribution,billion EUR2020/yr,0.6088981245132792,2.66201378787558,1.59470768050233,1.500590161170717,3.41118479643211,3.590273864865886
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Electricity|Wind,billion EUR2020/yr,6.530282506256685,23.48336193100351,15.51241305796876,14.59761412190426,22.30044820841937,23.23831712668521
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Electricity|Wind Offshore,billion EUR2020/yr,2.26990864952877,4.476058655245225,0.764428136394516,6.899084807225634,15.21356142255558,15.8525160259584
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Electricity|Wind Onshore,billion EUR2020/yr,4.260373856727916,19.00730327575829,14.74798492157424,7.698529314678622,7.086886785863791,7.385801100726804
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Energiewende,billion EUR2020/yr,15.24671733999601,36.6027461158383,28.75927516768,25.38109504896003,38.38534020754128,42.18267775695107
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Heat|Geothermal,billion EUR2020/yr,0.001651862598870623,0.0027964586392392,1.920469468267158e-05,0.0006429108092490001,0.0214713439341116,0.027174886509182
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Heat|Heatpump,billion EUR2020/yr,1.106234042704429,1.893035264135631,2.220710261529805,1.458331532308996,0.7158599960016239,0.658082022922808
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Heat|Solarthermal,billion EUR2020/yr,0.0017484377558906,0.0032200000418142,0.0055323705198928,0.00196114038404152,0.0,0.0
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Heat|Transmission and Distribution,billion EUR2020/yr,2.959012683599762,1.960112846971853,1.532252895539761,1.748900636977982,1.426586976252059,1.514166569657406
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Hydrogen|Electrolysis,billion EUR2020/yr,0.1025601511778684,1.09414085038913,0.8574337719800412,0.2477359289117712,0.4221500826914488,0.46066497749455
REMod v1.0,ExPol,Deutschland,Investment|Energy Supply|Hydrogen|Transmission and Distribution,billion EUR2020/yr,0.1029804783792988,1.094176565993438,0.8584667933014029,0.2478202365806722,0.4221500826914488,0.46066497749455
REMod v1.0,ExPol,Deutschland,OM Cost|Energy Demand|Residential and Commercial|Energy,billion EUR2020/yr,116.145592758703,128.0319594674366,132.5740917431391,129.4107763761802,116.3683435545816,
REMod v1.0,ExPol,Deutschland,OM Cost|Energy Demand|Residential and Commercial|Energy|Biomass,billion EUR2020/yr,5.885778809359318,10.31655830476675,11.9011509398485,12.15060926602748,10.38027675031402,
REMod v1.0,ExPol,Deutschland,OM Cost|Energy Demand|Residential and Commercial|Energy|Electricity|Heating,billion EUR2020/yr,2.093728072217917,5.542426381018342,9.658614861167445,14.14569134034182,18.8122093418724,
REMod v1.0,ExPol,Deutschland,OM Cost|Energy Demand|Residential and Commercial|Energy|Electricity|Non-Heating,billion EUR2020/yr,56.69172674781041,57.89571548022342,56.1101672377583,54.00990543269199,51.02648943549243,
REMod v1.0,ExPol,Deutschland,OM Cost|Energy Demand|Residential and Commercial|Energy|Fossil,billion EUR2020/yr,41.50090183142498,37.40924734906812,32.94388600422293,24.90909196757549,13.5465822723093,
REMod v1.0,ExPol,Deutschland,OM Cost|Energy Demand|Residential and Commercial|Energy|Heat,billion EUR2020/yr,9.96002383464622,14.01512615345384,18.97327015884633,20.69459376450714,19.36947668301487,
REMod v1.0,ExPol,Deutschland,OM Cost|Energy Demand|Residential and Commercial|Energy|Hydrogen,billion EUR2020/yr,0.013433463244198,0.03331724100692701,0.015679157662783,0.048313069238545,0.136893339571737,
REMod v1.0,ExPol,Deutschland,OM Cost|Energy Demand|Residential and Commercial|Energy|Other Non-Fossil,billion EUR2020/yr,0.003952552530354,0.9424257432839,1.922592688651476,2.78546079592982,3.193344277736765,
REMod v1.0,ExPol,Deutschland,OM Cost|Energy Demand|Residential and Commercial|Non-Energy,billion EUR2020/yr,2.288504527501651,2.355117775756062,2.393513811483873,2.414263435181448,2.25154216173963,
REMod v1.0,ExPol,Deutschland,Primary Energy,TWh/yr,2733.602784408303,2465.482370019491,2197.493993437142,1977.751920742574,1896.639781897842,
REMod v1.0,ExPol,Deutschland,Primary Energy|Biomass,TWh/yr,235.9504921521377,260.6634010225406,281.1815303871786,280.7125243267803,272.5242627163117,
REMod v1.0,ExPol,Deutschland,Primary Energy|Biomass|Electricity,TWh/yr,11.39580353129547,29.30241607110378,40.30576729678489,45.01999071937617,56.47130131841189,
REMod v1.0,ExPol,Deutschland,Primary Energy|Biomass|Gases,TWh/yr,41.36176621098436,77.1121764503008,89.77168383746356,84.01034951535955,71.0024640502845,
REMod v1.0,ExPol,Deutschland,Primary Energy|Biomass|Heat,TWh/yr,2.841549922140986,3.164111374745908,1.211612941860092,0.385230077764307,0.3260205482245216,
REMod v1.0,ExPol,Deutschland,Primary Energy|Biomass|Hydrogen,TWh/yr,0.0,0.0,0.0,0.0,0.0,
REMod v1.0,ExPol,Deutschland,Primary Energy|Biomass|Liquids,TWh/yr,27.77131591296286,27.35907103404314,26.6978881277756,26.31552429614401,28.8312614393665,
REMod v1.0,ExPol,Deutschland,Primary Energy|Coal,TWh/yr,394.2209394084067,202.9537836568117,27.4822365702485,7.904766399331089,0.09059670789039527,
REMod v1.0,ExPol,Deutschland,Primary Energy|Coal|Electricity,TWh/yr,326.930421875,155.71050390625,0.0,0.0,0.0,
REMod v1.0,ExPol,Deutschland,Primary Energy|Coal|Hard Coal,TWh/yr,201.0412772537985,142.6986830682556,26.91021105469294,7.599574687386644,0.003852639834839722,
REMod v1.0,ExPol,Deutschland,Primary Energy|Coal|Lignite,TWh/yr,192.2727890390524,59.56885033688942,0.0,0.0,0.0,
REMod v1.0,ExPol,Deutschland,Primary Energy|Coal|Solids,TWh/yr,67.27391217805555,47.24756665791666,27.48113684368056,7.905089172881944,0.09059666290800306,
REMod v1.0,ExPol,Deutschland,Primary Energy|Fossil,TWh/yr,2063.763546446505,1611.119555902501,1147.663411044824,830.2821575498467,568.2639635719872,
REMod v1.0,ExPol,Deutschland,Primary Energy|Gas,TWh/yr,848.6291199494196,729.5186277898539,598.2288744207758,442.6646804585255,295.3596322278316,
